PFco_Code,tahun,bulan,stok_awal,stok_masuk,penjualan,stok_akhir,safety_stock,status_stok
600,2021,12,949.79,631.25,914.54,666.5,263.23,normal
600,2022,1,666.5,575.38,406.5,835.38,263.23,normal
600,2022,2,835.38,1726.24,1598.28,963.34,263.23,normal
600,2022,3,963.34,1727.68,1797.44,893.58,263.23,normal
600,2022,4,893.58,2114.98,2059.51,949.05,263.23,normal
600,2022,5,949.05,493.73,612.9,829.88,263.23,normal
600,2022,6,829.88,468.84,453.95,844.77,263.23,normal
600,2022,7,844.77,517.76,546.69,815.84,263.23,normal
600,2022,8,815.84,143.79,282.76,676.87,263.23,normal
600,2022,9,676.87,297.9,305.3,669.47,263.23,normal
600,2022,10,669.47,293.07,316.3,646.24,263.23,normal
600,2022,11,646.24,479.02,408.66,716.6,263.23,normal
600,2022,12,716.6,369.8,352.8,733.6,263.23,normal
600,2023,1,733.6,1526.71,1178.4,1081.91,263.23,normal
600,2023,2,1081.91,1017.78,1078.32,1021.37,263.23,normal
600,2023,3,1021.37,1330.44,821.68,1530.13,263.23,overstock
600,2023,4,1530.13,759.97,724.29,1565.81,263.23,overstock
600,2023,5,1565.81,577.05,543.89,1598.97,263.23,overstock
600,2023,6,1598.97,491.35,473.55,1616.77,263.23,overstock
600,2023,7,1616.77,316.02,321.24,1611.55,263.23,overstock
600,2023,8,1611.55,698.18,414.9,1894.83,263.23,overstock
600,2023,9,1894.83,233.18,139.01,1989.0,263.23,overstock
600,2023,10,1989.0,494.23,504.57,1978.66,263.23,overstock
600,2023,11,1978.66,2488.36,1517.37,2949.65,263.23,overstock
600,2023,12,2949.65,426.3,406.0,2969.95,263.23,overstock
600,2024,1,2969.95,918.59,882.81,3005.73,263.23,overstock
600,2024,2,3005.73,638.64,620.11,3024.26,263.23,overstock
600,2024,3,3024.26,2370.63,1563.03,3831.86,263.23,overstock
600,2024,4,3831.86,1119.66,992.2,3959.32,263.23,overstock
600,2024,5,3959.32,549.13,399.0,4109.45,263.23,overstock
600,2024,6,4109.45,313.43,632.1,3790.78,263.23,overstock
600,2024,7,3790.78,376.47,358.7,3808.55,263.23,overstock
602,2021,1,336.68,84.49,172.92,248.25,79.03,normal
602,2021,2,248.25,91.66,119.18,220.73,79.03,normal
602,2021,3,220.73,507.53,921.28,0.0,79.03,stockout
602,2021,4,0.0,1065.5,1003.56,61.94,79.03,understock
602,2021,5,61.94,206.29,212.87,55.36,79.03,understock
602,2021,6,55.36,169.94,171.95,53.35,79.03,understock
602,2021,7,53.35,0.0,0.0,47.21,79.03,understock
602,2021,8,47.21,0.0,0.0,40.3,79.03,understock
602,2021,9,40.3,70.08,43.23,67.15,79.03,understock
602,2021,10,67.15,561.93,511.69,117.39,79.03,normal
602,2021,11,117.39,69.49,86.18,100.7,79.03,normal
602,2021,12,100.7,81.51,132.75,49.46,79.03,understock
602,2022,1,49.46,95.19,88.05,56.6,79.03,understock
602,2022,2,56.6,150.75,277.02,0.0,79.03,stockout
602,2022,3,0.0,331.27,225.2,106.07,79.03,normal
602,2022,4,106.07,231.37,567.22,0.0,79.03,stockout
602,2022,5,0.0,166.55,225.6,0.0,79.03,stockout
602,2022,6,0.0,93.86,100.76,0.0,79.03,stockout
602,2022,7,0.0,31.84,43.3,0.0,79.03,stockout
602,2022,8,0.0,56.17,44.24,11.93,79.03,understock
602,2022,9,11.93,52.63,58.74,5.82,79.03,understock
602,2022,10,5.82,71.52,45.4,31.94,79.03,understock
602,2022,11,31.94,50.85,0.0,79.32,79.03,normal
602,2022,12,79.32,23.64,43.6,59.36,79.03,understock
602,2023,1,59.36,467.72,447.36,79.72,79.03,normal
602,2023,2,79.72,0.0,0.0,73.56,79.03,understock
602,2023,3,73.56,59.98,58.2,75.34,79.03,understock
602,2023,4,75.34,494.96,1012.83,0.0,79.03,stockout
602,2023,5,0.0,35.94,44.95,0.0,79.03,stockout
602,2023,6,0.0,63.67,44.8,18.87,79.03,understock
602,2023,7,18.87,0.0,0.0,16.8,79.03,understock
602,2023,8,16.8,0.0,0.0,15.29,79.03,understock
602,2023,9,15.29,0.0,0.0,13.17,79.03,understock
602,2023,10,13.17,18.8,0.0,31.2,79.03,understock
602,2023,11,31.2,417.92,321.35,127.77,79.03,normal
602,2023,12,127.77,290.93,281.91,136.79,79.03,normal
602,2024,1,136.79,0.0,0.0,121.41,79.03,normal
602,2024,2,121.41,27.25,46.2,102.46,79.03,normal
602,2024,3,102.46,1094.62,690.9,506.18,79.03,overstock
602,2024,4,506.18,312.46,228.29,590.35,79.03,overstock
606,2023,10,58.52,75.86,47.9,86.48,9.68,overstock
608,2021,1,704.8,1063.56,940.05,828.31,178.67,normal
608,2021,2,828.31,1513.12,1379.24,962.19,178.67,normal
608,2021,3,962.19,1657.51,1108.58,1511.12,178.67,overstock
608,2021,4,1511.12,1046.2,987.91,1569.41,178.67,overstock
608,2021,5,1569.41,237.35,542.66,1264.1,178.67,overstock
608,2021,6,1264.1,1962.92,1394.78,1832.24,178.67,overstock
608,2021,7,1832.24,625.74,1305.24,1152.74,178.67,overstock
608,2021,8,1152.74,1489.1,2545.73,96.11,178.67,understock
608,2021,9,96.11,608.5,410.41,294.2,178.67,normal
608,2021,10,294.2,988.17,969.43,312.94,178.67,normal
608,2021,11,312.94,729.39,710.36,331.97,178.67,normal
608,2021,12,331.97,605.85,586.18,351.64,178.67,normal
608,2022,1,351.64,291.1,200.62,442.12,178.67,normal
608,2022,2,442.12,2858.72,2018.72,1282.12,178.67,overstock
608,2022,3,1282.12,868.99,1122.14,1028.97,178.67,normal
608,2022,4,1028.97,281.32,290.89,1019.4,178.67,normal
608,2022,5,1019.4,329.72,804.01,545.11,178.67,normal
608,2022,6,545.11,221.76,209.6,557.27,178.67,normal
608,2022,7,557.27,885.14,943.24,499.17,178.67,normal
608,2022,8,499.17,649.75,664.1,484.82,178.67,normal
608,2022,9,484.82,140.76,291.25,334.33,178.67,normal
608,2022,10,334.33,282.39,270.26,346.46,178.67,normal
608,2022,11,346.46,654.6,491.22,509.84,178.67,normal
608,2022,12,509.84,332.74,261.54,581.04,178.67,normal
608,2023,1,581.04,803.85,815.14,569.75,178.67,normal
608,2023,2,569.75,1405.02,889.53,1085.24,178.67,normal
608,2023,3,1085.24,403.32,603.9,884.66,178.67,normal
608,2023,4,884.66,753.45,814.11,824.0,178.67,normal
608,2023,5,824.0,147.75,300.47,671.28,178.67,normal
608,2023,6,671.28,420.69,627.46,464.51,178.67,normal
608,2023,7,464.51,507.86,697.84,274.53,178.67,normal
608,2023,8,274.53,371.41,418.12,227.82,178.67,normal
608,2023,9,227.82,298.83,499.35,27.3,178.67,understock
608,2023,10,27.3,285.47,325.8,0.0,178.67,stockout
608,2023,11,0.0,495.03,443.28,51.75,178.67,understock
608,2023,12,51.75,633.64,555.89,129.5,178.67,understock
608,2024,1,129.5,258.6,391.74,0.0,178.67,stockout
608,2024,2,0.0,934.15,954.7,0.0,178.67,stockout
608,2024,3,0.0,556.42,501.9,54.52,178.67,understock
608,2024,4,54.52,578.29,614.0,18.81,178.67,understock
608,2024,5,18.81,525.07,475.56,68.32,178.67,understock
608,2024,6,68.32,1263.16,1116.05,215.43,178.67,normal
608,2024,7,215.43,1354.0,1239.92,329.51,178.67,normal
611,2021,6,784.1,1351.46,1311.8,823.76,217.01,normal
611,2021,7,823.76,100.74,0.0,808.25,217.01,normal
611,2021,8,808.25,60.78,0.0,755.69,217.01,normal
611,2021,9,755.69,0.0,0.0,668.49,217.01,normal
611,2021,10,668.49,0.0,0.0,595.2,217.01,normal
611,2021,11,595.2,0.0,0.0,547.58,217.01,normal
611,2021,12,547.58,109.74,0.0,589.09,217.01,normal
611,2022,1,589.09,0.0,0.0,521.72,217.01,normal
611,2022,2,521.72,0.0,0.0,494.47,217.01,normal
611,2022,3,494.47,303.78,211.56,586.69,217.01,normal
611,2022,4,586.69,69.47,0.0,579.61,217.01,normal
611,2022,5,579.61,0.0,0.0,498.65,217.01,normal
611,2022,6,498.65,0.0,0.0,428.45,217.01,normal
611,2022,7,428.45,0.0,0.0,397.63,217.01,normal
611,2022,8,397.63,0.0,0.0,369.25,217.01,normal
611,2022,9,369.25,0.0,0.0,342.17,217.01,normal
611,2022,10,342.17,517.19,533.84,325.52,217.01,normal
611,2022,11,325.52,0.0,0.0,294.49,217.01,normal
611,2022,12,294.49,0.0,0.0,262.96,217.01,normal
611,2023,1,262.96,0.0,0.0,244.66,217.01,normal
611,2023,2,244.66,0.0,0.0,218.34,217.01,normal
611,2023,3,218.34,0.0,0.0,193.01,217.01,understock
611,2023,4,193.01,0.0,0.0,168.86,217.01,understock
611,2023,5,168.86,1561.17,1066.37,663.66,217.01,normal
611,2023,6,663.66,63.36,0.0,680.04,217.01,normal
611,2023,7,680.04,222.61,271.05,631.6,217.01,normal
612,2021,1,677.76,69.21,128.6,618.37,123.0,normal
612,2021,2,618.37,263.3,276.1,605.57,123.0,normal
612,2021,3,605.57,339.84,219.19,726.22,123.0,normal
612,2021,4,726.22,393.74,269.01,850.95,123.0,normal
612,2021,5,850.95,3525.87,2499.83,1876.99,123.0,overstock
612,2021,6,1876.99,1042.47,1651.51,1267.95,123.0,overstock
612,2021,7,1267.95,316.18,556.61,1027.52,123.0,overstock
612,2021,8,1027.52,373.63,319.31,1081.84,123.0,overstock
612,2021,9,1081.84,177.13,204.0,1054.97,123.0,overstock
612,2021,10,1054.97,1309.85,826.5,1538.32,123.0,overstock
612,2021,11,1538.32,235.01,386.43,1386.9,123.0,overstock
612,2021,12,1386.9,437.99,282.3,1542.59,123.0,overstock
612,2022,1,1542.59,798.27,785.24,1555.62,123.0,overstock
612,2022,2,1555.62,0.0,0.0,1414.49,123.0,overstock
612,2022,3,1414.49,169.01,162.83,1420.67,123.0,overstock
612,2022,4,1420.67,1055.06,955.81,1519.92,123.0,overstock
612,2022,5,1519.92,332.4,269.7,1582.62,123.0,overstock
612,2022,6,1582.62,240.53,259.0,1564.15,123.0,overstock
612,2022,7,1564.15,1816.43,1993.68,1386.9,123.0,overstock
612,2022,8,1386.9,844.75,759.29,1472.36,123.0,overstock
612,2022,9,1472.36,381.37,398.21,1455.52,123.0,overstock
612,2022,10,1455.52,290.67,227.0,1519.19,123.0,overstock
612,2022,11,1519.19,95.42,109.53,1505.08,123.0,overstock
612,2022,12,1505.08,987.23,916.36,1575.95,123.0,overstock
612,2023,1,1575.95,887.55,818.94,1644.56,123.0,overstock
612,2023,2,1644.56,739.54,718.7,1665.4,123.0,overstock
612,2023,3,1665.4,1197.4,712.77,2150.03,123.0,overstock
612,2023,4,2150.03,638.5,438.91,2349.62,123.0,overstock
612,2023,5,2349.62,762.75,687.55,2424.82,123.0,overstock
612,2023,6,2424.82,763.91,832.26,2356.47,123.0,overstock
612,2023,7,2356.47,351.25,464.8,2242.92,123.0,overstock
612,2023,8,2242.92,212.86,216.0,2239.78,123.0,overstock
612,2023,9,2239.78,573.26,553.67,2259.37,123.0,overstock
612,2023,10,2259.37,1228.0,1089.22,2398.15,123.0,overstock
612,2023,11,2398.15,178.33,155.7,2420.78,123.0,overstock
612,2023,12,2420.78,127.8,162.0,2386.58,123.0,overstock
612,2024,1,2386.58,689.95,686.2,2390.33,123.0,overstock
612,2024,2,2390.33,86.93,108.1,2369.16,123.0,overstock
612,2024,3,2369.16,224.01,371.35,2221.82,123.0,overstock
612,2024,4,2221.82,284.11,260.7,2245.23,123.0,overstock
612,2024,5,2245.23,468.74,893.7,1820.27,123.0,overstock
612,2024,6,1820.27,466.72,426.3,1860.69,123.0,overstock
612,2024,7,1860.69,1089.46,1173.9,1776.25,123.0,overstock
613,2021,1,111.7,116.85,115.18,113.37,36.01,normal
614,2021,1,41.82,1.65,2.2,41.27,12.11,normal
614,2021,2,41.27,2.6,0.0,41.65,12.11,normal
614,2021,3,41.65,62.55,57.58,46.62,12.11,normal
614,2021,4,46.62,98.41,61.34,83.69,12.11,overstock
616,2021,6,254.43,428.72,477.14,206.01,81.71,normal
616,2021,7,206.01,0.0,0.0,194.39,81.71,normal
616,2021,8,194.39,21.03,0.0,193.42,81.71,normal
616,2021,9,193.42,0.0,0.0,173.1,81.71,normal
616,2021,10,173.1,0.0,0.0,158.02,81.71,normal
616,2021,11,158.02,22.89,0.0,158.82,81.71,normal
616,2021,12,158.82,0.0,0.0,140.59,81.71,normal
616,2022,1,140.59,63.42,43.92,160.09,81.71,normal
616,2022,2,160.09,54.38,0.0,204.88,81.71,normal
616,2022,3,204.88,0.0,0.0,189.46,81.71,normal
616,2022,4,189.46,0.0,0.0,167.75,81.71,normal
616,2022,5,167.75,0.0,0.0,155.16,81.71,normal
616,2022,6,155.16,0.0,0.0,142.1,81.71,normal
616,2022,7,142.1,0.0,0.0,123.65,81.71,normal
616,2022,8,123.65,41.0,46.7,117.95,81.71,normal
616,2022,9,117.95,0.0,0.0,107.74,81.71,normal
616,2022,10,107.74,0.0,0.0,100.93,81.71,normal
616,2022,11,100.93,33.83,0.0,126.92,81.71,normal
616,2022,12,126.92,0.0,0.0,114.84,81.71,normal
616,2023,1,114.84,0.0,0.0,107.81,81.71,normal
616,2023,2,107.81,47.2,0.0,140.07,81.71,normal
616,2023,3,140.07,0.0,0.0,131.48,81.71,normal
616,2023,4,131.48,38.5,0.0,154.0,81.71,normal
616,2023,5,154.0,0.0,0.0,135.83,81.71,normal
616,2023,6,135.83,560.0,765.71,0.0,81.71,stockout
616,2023,7,0.0,21.49,0.0,21.49,81.71,understock
616,2023,8,21.49,41.04,29.45,33.08,81.71,understock
618,2021,6,900.3,450.73,910.88,440.15,228.66,normal
618,2021,7,440.15,151.45,0.0,556.43,228.66,normal
618,2021,8,556.43,0.0,0.0,521.5,228.66,normal
618,2021,9,521.5,0.0,0.0,465.93,228.66,normal
618,2021,10,465.93,0.0,0.0,419.55,228.66,normal
618,2021,11,419.55,0.0,0.0,361.15,228.66,normal
618,2021,12,361.15,0.0,0.0,309.36,228.66,normal
618,2022,1,309.36,0.0,0.0,282.58,228.66,normal
618,2022,2,282.58,131.3,0.0,379.35,228.66,normal
618,2022,3,379.35,0.0,0.0,354.7,228.66,normal
618,2022,4,354.7,0.0,0.0,330.69,228.66,normal
618,2022,5,330.69,0.0,0.0,308.93,228.66,normal
618,2022,6,308.93,0.0,0.0,286.36,228.66,normal
618,2022,7,286.36,0.0,0.0,247.68,228.66,normal
618,2022,8,247.68,0.0,0.0,234.7,228.66,normal
618,2022,9,234.7,0.0,0.0,220.98,228.66,understock
618,2022,10,220.98,0.0,0.0,196.93,228.66,understock
618,2022,11,196.93,0.0,0.0,175.98,228.66,understock
618,2022,12,175.98,161.28,0.0,312.18,228.66,normal
618,2023,1,312.18,0.0,0.0,285.9,228.66,normal
618,2023,2,285.9,0.0,0.0,270.6,228.66,normal
618,2023,3,270.6,0.0,0.0,242.6,228.66,normal
618,2023,4,242.6,0.0,0.0,208.45,228.66,understock
618,2023,5,208.45,0.0,0.0,197.83,228.66,understock
618,2023,6,197.83,79.23,0.0,266.51,228.66,normal
618,2023,7,266.51,0.0,0.0,244.81,228.66,normal
618,2023,8,244.81,0.0,0.0,214.21,228.66,understock
618,2023,9,214.21,0.0,0.0,188.77,228.66,understock
618,2023,10,188.77,0.0,0.0,169.67,228.66,understock
618,2023,11,169.67,0.0,0.0,160.55,228.66,understock
618,2023,12,160.55,0.0,0.0,138.8,228.66,understock
618,2024,1,138.8,0.0,0.0,128.02,228.66,understock
618,2024,2,128.02,0.0,0.0,112.91,228.66,understock
618,2024,3,112.91,0.0,0.0,106.8,228.66,understock
618,2024,4,106.8,93.7,0.0,192.67,228.66,understock
618,2024,5,192.67,933.46,986.76,139.37,228.66,understock
619,2021,4,200.44,42.2,45.8,196.84,78.17,normal
619,2021,5,196.84,0.0,0.0,172.12,78.17,normal
619,2021,6,172.12,298.2,687.9,0.0,78.17,stockout
619,2021,7,0.0,0.0,0.0,0.0,78.17,stockout
619,2021,8,0.0,0.0,0.0,0.0,78.17,stockout
619,2021,9,0.0,0.0,0.0,0.0,78.17,stockout
619,2021,10,0.0,0.0,0.0,0.0,78.17,stockout
619,2021,11,0.0,41.81,0.0,41.81,78.17,understock
619,2021,12,41.81,71.5,44.36,68.95,78.17,understock
619,2022,1,68.95,0.0,0.0,65.23,78.17,understock
619,2022,2,65.23,0.0,0.0,56.17,78.17,understock
619,2022,3,56.17,25.5,0.0,78.69,78.17,normal
619,2022,4,78.69,0.0,0.0,73.4,78.17,understock
619,2022,5,73.4,0.0,0.0,63.29,78.17,understock
619,2022,6,63.29,35.6,44.38,54.51,78.17,understock
619,2022,7,54.51,47.76,44.3,57.97,78.17,understock
619,2022,8,57.97,0.0,0.0,51.13,78.17,understock
619,2022,9,51.13,41.8,46.1,46.83,78.17,understock
619,2022,10,46.83,0.0,0.0,40.69,78.17,understock
619,2022,11,40.69,71.13,138.71,0.0,78.17,stockout
619,2022,12,0.0,174.38,179.9,0.0,78.17,stockout
619,2023,1,0.0,24.3,45.5,0.0,78.17,stockout
619,2023,2,0.0,17.73,44.44,0.0,78.17,stockout
619,2023,3,0.0,0.0,0.0,0.0,78.17,stockout
619,2023,4,0.0,0.0,0.0,0.0,78.17,stockout
619,2023,5,0.0,0.0,0.0,0.0,78.17,stockout
619,2023,6,0.0,1224.38,1721.16,0.0,78.17,stockout
619,2023,7,0.0,808.13,731.15,76.98,78.17,understock
619,2023,8,76.98,0.0,0.0,66.43,78.17,understock
619,2023,9,66.43,67.93,45.15,89.21,78.17,normal
619,2023,10,89.21,0.0,0.0,81.79,78.17,normal
619,2023,11,81.79,66.62,45.6,102.81,78.17,normal
619,2023,12,102.81,35.76,45.1,93.47,78.17,normal
619,2024,1,93.47,151.13,91.3,153.3,78.17,normal
619,2024,2,153.3,36.63,45.7,144.23,78.17,normal
619,2024,3,144.23,11.5,0.0,141.71,78.17,normal
619,2024,4,141.71,45.09,0.0,176.57,78.17,normal
619,2024,5,176.57,0.0,0.0,166.66,78.17,normal
619,2024,6,166.66,89.31,90.6,165.37,78.17,normal
620,2022,1,841.72,1317.7,1278.0,881.42,168.17,normal
620,2022,2,881.42,0.0,0.0,767.54,168.17,normal
620,2022,3,767.54,0.0,0.0,654.84,168.17,normal
620,2022,4,654.84,0.0,0.0,576.5,168.17,normal
620,2022,5,576.5,75.51,0.0,576.55,168.17,normal
620,2022,6,576.55,0.0,0.0,507.21,168.17,normal
620,2022,7,507.21,0.0,0.0,468.99,168.17,normal
620,2022,8,468.99,0.0,0.0,423.98,168.17,normal
620,2022,9,423.98,0.0,0.0,366.09,168.17,normal
620,2022,10,366.09,0.0,0.0,320.32,168.17,normal
620,2022,11,320.32,0.0,0.0,292.07,168.17,normal
620,2022,12,292.07,0.0,0.0,260.4,168.17,normal
620,2023,1,260.4,0.0,0.0,244.53,168.17,normal
620,2023,2,244.53,0.0,0.0,231.44,168.17,normal
620,2023,3,231.44,0.0,0.0,211.54,168.17,normal
620,2023,4,211.54,0.0,0.0,181.45,168.17,normal
620,2023,5,181.45,0.0,0.0,162.09,168.17,understock
620,2023,6,162.09,0.0,0.0,141.71,168.17,understock
620,2023,7,141.71,0.0,0.0,125.77,168.17,understock
620,2023,8,125.77,0.0,0.0,108.9,168.17,understock
620,2023,9,108.9,0.0,0.0,99.6,168.17,understock
620,2023,10,99.6,0.0,0.0,90.29,168.17,understock
620,2023,11,90.29,67.86,0.0,152.48,168.17,understock
620,2023,12,152.48,59.95,0.0,203.99,168.17,normal
620,2024,1,203.99,7.49,22.0,189.48,168.17,normal
621,2021,1,182.94,583.2,353.85,412.29,40.77,overstock
621,2021,2,412.29,163.76,169.05,407.0,40.77,overstock
621,2021,3,407.0,54.58,60.13,401.45,40.77,overstock
621,2021,4,401.45,174.34,108.1,467.69,40.77,overstock
621,2021,5,467.69,0.0,0.0,414.12,40.77,overstock
621,2021,6,414.12,0.0,0.0,381.76,40.77,overstock
621,2021,7,381.76,247.9,378.44,251.22,40.77,overstock
621,2021,8,251.22,63.48,56.7,258.0,40.77,overstock
621,2021,9,258.0,376.33,367.97,266.36,40.77,overstock
621,2021,10,266.36,0.0,0.0,235.85,40.77,overstock
621,2021,11,235.85,212.92,206.98,241.79,40.77,overstock
621,2021,12,241.79,49.45,139.66,151.58,40.77,normal
621,2022,1,151.58,173.27,176.35,148.5,40.77,normal
621,2022,2,148.5,138.06,87.75,198.81,40.77,normal
621,2022,3,198.81,95.51,60.3,234.02,40.77,overstock
621,2022,4,234.02,129.05,120.4,242.67,40.77,overstock
621,2022,5,242.67,0.0,0.0,224.81,40.77,overstock
621,2022,6,224.81,232.18,222.0,234.99,40.77,overstock
621,2022,7,234.99,200.49,177.6,257.88,40.77,overstock
621,2022,8,257.88,10.61,20.15,248.34,40.77,overstock
621,2022,9,248.34,31.26,48.0,231.6,40.77,overstock
621,2022,10,231.6,182.82,180.4,234.02,40.77,overstock
621,2022,11,234.02,388.35,260.42,361.95,40.77,overstock
621,2022,12,361.95,23.94,0.0,342.56,40.77,overstock
621,2023,1,342.56,0.0,0.0,295.03,40.77,overstock
621,2023,2,295.03,84.33,60.3,319.06,40.77,overstock
621,2023,3,319.06,35.84,60.3,294.6,40.77,overstock
621,2023,4,294.6,0.0,0.0,277.89,40.77,overstock
621,2023,5,277.89,0.0,0.0,258.5,40.77,overstock
621,2023,6,258.5,0.0,0.0,230.02,40.77,overstock
621,2023,7,230.02,0.0,0.0,209.59,40.77,normal
621,2023,8,209.59,129.02,115.2,223.41,40.77,overstock
621,2023,9,223.41,64.0,60.3,227.11,40.77,overstock
621,2023,10,227.11,122.11,120.6,228.62,40.77,overstock
621,2023,11,228.62,0.0,0.0,213.59,40.77,normal
621,2023,12,213.59,0.0,0.0,183.48,40.77,normal
621,2024,1,183.48,85.19,78.15,190.52,40.77,normal
621,2024,2,190.52,21.77,0.0,196.82,40.77,normal
621,2024,3,196.82,0.0,0.0,173.77,40.77,normal
621,2024,4,173.77,0.0,0.0,155.36,40.77,normal
621,2024,5,155.36,27.08,0.0,164.92,40.77,normal
621,2024,6,164.92,29.41,20.1,174.23,40.77,normal
623,2021,12,33.67,13.83,20.5,27.0,8.39,normal
623,2022,1,27.0,0.0,0.0,23.02,8.39,normal
623,2022,2,23.02,40.39,30.46,32.95,8.39,normal
623,2022,3,32.95,0.0,0.0,30.19,8.39,normal
623,2022,4,30.19,0.0,0.0,28.37,8.39,normal
623,2022,5,28.37,0.0,0.0,25.74,8.39,normal
623,2022,6,25.74,0.0,0.0,22.79,8.39,normal
623,2022,7,22.79,4.48,0.0,23.9,8.39,normal
623,2022,8,23.9,0.0,0.0,20.65,8.39,normal
623,2022,9,20.65,0.0,0.0,18.95,8.39,normal
623,2022,10,18.95,0.0,0.0,17.92,8.39,normal
623,2022,11,17.92,0.0,0.0,16.77,8.39,normal
623,2022,12,16.77,0.0,0.0,15.79,8.39,normal
623,2023,1,15.79,0.0,0.0,14.76,8.39,normal
623,2023,2,14.76,4.5,0.0,18.11,8.39,normal
623,2023,3,18.11,0.0,0.0,16.2,8.39,normal
623,2023,4,16.2,5.41,0.0,20.07,8.39,normal
623,2023,5,20.07,0.0,0.0,18.06,8.39,normal
623,2023,6,18.06,0.0,0.0,16.61,8.39,normal
623,2023,7,16.61,0.0,0.0,14.88,8.39,normal
623,2023,8,14.88,0.0,0.0,13.56,8.39,normal
623,2023,9,13.56,0.0,0.0,11.95,8.39,normal
623,2023,10,11.95,61.18,61.86,11.27,8.39,normal
623,2023,11,11.27,8.8,9.96,10.11,8.39,normal
623,2023,12,10.11,0.0,0.0,8.67,8.39,normal
623,2024,1,8.67,0.0,0.0,8.07,8.39,understock
623,2024,2,8.07,0.0,0.0,6.9,8.39,understock
623,2024,3,6.9,0.0,0.0,6.08,8.39,understock
623,2024,4,6.08,0.0,0.0,5.54,8.39,understock
623,2024,5,5.54,15.66,19.6,1.6,8.39,understock
624,2021,10,168.31,63.3,72.21,159.4,41.46,normal
624,2021,11,159.4,87.98,174.13,73.25,41.46,normal
624,2021,12,73.25,221.46,332.51,0.0,41.46,stockout
624,2022,1,0.0,1.61,3.0,0.0,41.46,stockout
624,2022,2,0.0,0.0,0.0,0.0,41.46,stockout
624,2022,3,0.0,13.81,0.0,13.81,41.46,understock
624,2022,4,13.81,0.0,0.0,11.95,41.46,understock
624,2022,5,11.95,0.0,0.0,10.96,41.46,understock
624,2022,6,10.96,487.8,424.7,74.06,41.46,normal
624,2022,7,74.06,0.0,0.0,65.68,41.46,normal
624,2022,8,65.68,0.0,0.0,60.16,41.46,normal
624,2022,9,60.16,0.0,0.0,53.6,41.46,normal
624,2022,10,53.6,0.0,0.0,50.12,41.46,normal
624,2022,11,50.12,0.0,0.0,45.53,41.46,normal
624,2022,12,45.53,2.35,3.06,44.82,41.46,normal
624,2023,1,44.82,12.19,0.0,53.9,41.46,normal
624,2023,2,53.9,0.0,0.0,48.89,41.46,normal
624,2023,3,48.89,0.0,0.0,45.26,41.46,normal
624,2023,4,45.26,0.0,0.0,39.0,41.46,understock
624,2023,5,39.0,0.0,0.0,33.31,41.46,understock
624,2023,6,33.31,0.0,0.0,28.63,41.46,understock
624,2023,7,28.63,0.0,0.0,26.63,41.46,understock
624,2023,8,26.63,21.98,0.0,44.78,41.46,normal
624,2023,9,44.78,0.0,0.0,39.69,41.46,understock
624,2023,10,39.69,0.0,0.0,34.02,41.46,understock
624,2023,11,34.02,0.0,0.0,29.02,41.46,understock
624,2023,12,29.02,0.0,0.0,26.55,41.46,understock
624,2024,1,26.55,0.0,0.0,24.2,41.46,understock
624,2024,2,24.2,85.8,76.0,34.0,41.46,understock
624,2024,3,34.0,0.0,0.0,30.52,41.46,understock
624,2024,4,30.52,0.0,0.0,28.95,41.46,understock
624,2024,5,28.95,0.0,0.0,27.14,41.46,understock
624,2024,6,27.14,169.08,152.01,44.21,41.46,normal
624,2024,7,44.21,35.87,30.1,49.98,41.46,normal
626,2021,1,52.09,55.94,50.34,57.69,9.96,normal
626,2021,2,57.69,47.08,49.3,55.47,9.96,normal
626,2021,3,55.47,5.18,0.0,54.25,9.96,normal
626,2021,4,54.25,0.0,0.0,49.19,9.96,normal
626,2021,5,49.19,6.59,0.0,49.6,9.96,normal
626,2021,6,49.6,31.33,29.76,51.17,9.96,normal
626,2021,7,51.17,3.83,0.0,51.65,9.96,normal
626,2021,8,51.65,0.0,0.0,46.33,9.96,normal
626,2021,9,46.33,66.48,49.32,63.49,9.96,normal
626,2021,10,63.49,25.63,19.82,69.3,9.96,normal
626,2021,11,69.3,0.0,0.0,65.55,9.96,normal
626,2021,12,65.55,0.0,0.0,60.01,9.96,normal
626,2022,1,60.01,4.18,0.0,59.33,9.96,normal
626,2022,2,59.33,0.0,0.0,55.34,9.96,normal
626,2022,3,55.34,30.95,29.7,56.59,9.96,normal
626,2022,4,56.59,9.19,0.0,59.66,9.96,normal
626,2022,5,59.66,10.81,19.72,50.75,9.96,normal
626,2022,6,50.75,0.0,0.0,43.75,9.96,normal
626,2022,7,43.75,130.03,93.2,80.58,9.96,overstock
626,2022,8,80.58,45.97,33.6,92.95,9.96,overstock
626,2022,9,92.95,0.0,0.0,81.72,9.96,overstock
626,2022,10,81.72,38.84,64.0,56.56,9.96,normal
626,2022,11,56.56,0.0,0.0,49.61,9.96,normal
626,2022,12,49.61,68.83,64.6,53.84,9.96,normal
626,2023,1,53.84,32.17,33.2,52.81,9.96,normal
626,2023,2,52.81,0.0,0.0,48.75,9.96,normal
626,2023,3,48.75,38.38,64.4,22.73,9.96,normal
626,2023,4,22.73,21.48,40.3,3.91,9.96,understock
